"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Defensive.Grades","Coverage.Grade","Run.Defense.Grade","Pass.Rush.Grade","Total.Tackles","Assistant","Stops","Passer.Rating.Allowed","Interceptions","Average.Depth.of.Tackle","Yards.per.Reception.Allowed","Average.Depth.of.Target.per.Coverage","Receiving.Yards.Allowed.per.Snap","Assist.on.Pass.Plays","Drops...Off.Targets.Receptions.Forced","Missed.Tackles.on.Run.Plays","Lined.up.in.Press.Coverage","Missed.Tackles.on.Pass.Plays","Pass.Break.Up","Plays.of.15..Yards.Allowed","Pass.Rush.Productivity","Run.Tackle.for.Losss.or.No.Gain","Open.Targets","Pass.Tackle.for.Loss.or.No.Gain","Touchdowns.Allowed","Hurries","Dropped.Int","Forced.Fumble","Beaten.Defender","Hits","Pursuit.Pressure","Fumble.Recovery","Sacks","Missed.Tackle.Percentage","Run.Stop","Tackle.for.Loss.or.No.Gain","Total.Pressures.Generated","Assist.Tackles","Negative.Plays","Total.Negative.Plays","Total.Positive.Plays","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","First.Downs.Allowed","Forced.Incompletions","Sacks.per.Throwaway","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Forced.Incompletion.Percentage","Missed.Tackle.Percentage.on.Run.Plays","Pass.Missed.Tackles.Percentage","Unblocked.Pass.Rush","Batted.Passes.at.the.Line","Interception"
"Brandon Worsley","E ILLINOIS",32,51.46,"C",58.7,65.6,50.5,NA,2,0,2,0,0,2,0,0,0,0,0,2,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,"50.00%",2,1,0,0,2,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Corey Williams","WOFFORD",23,50.91,"C",59.6,64.4,53.9,NA,1,0,1,0,0,4,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,0,0,0,1,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Amari Mack","MAINE",18,50.5,"C",58.8,63.7,46.7,66.1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,1,"0.00%",0,0,1,0,1,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,NA,0
"Saco Alofipo","STF AUSTIN",26,50.49,"C",60.2,65,52.3,NA,2,0,0,0,0,5,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,1,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Jahlani Clarke","STETSON",46,50.35,"C",61.8,57.7,71.8,58.8,4,1,1,56.3,0,1,5,6.5,0.17,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,1,3,3,1,1,"50.00%",5,0,0,0,"0.00%","0.00%","0.00%","0.00%",2.5,"0.00%","0.00%","0.00%",0,NA,0
"Ja'Torian Mack","W CAROLINA",21,50.27,"C",71.1,70.8,63.7,NA,3,1,2,79.2,0,0,2,0.5,0.29,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,1,1,2,2,"100%",4,0,0,0,"0.00%","0.00%","0.00%","0.00%",2,"0.00%","0.00%","0.00%",0,NA,0
"Lucas Rost","BUCKNELL",56,50.26,"C",56.9,49.1,71,NA,9,5,1,83.3,0,2.5,10,17,0.34,0,1,0,NA,1,1,0,NA,0,0,0,1,0,0,0,0,1,1,0,0,"10.00%",1,0,1,5,4,3,1,1,"33.30%",10,1,1,0,"0.00%","0.00%","33.30%","0.00%",3.3,"33.30%","0.00%","33.30%",0,NA,0
"Boogie Owens","FORDHAM",59,49.84,"C",68.8,69,64.8,NA,6,2,1,87.5,0,5,5,5,0.15,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"14.30%",1,0,0,2,1,0,0,1,"100%",5,0,0,0,"0.00%","0.00%","0.00%","0.00%",5,"0.00%","20.00%","0.00%",0,NA,0
"Joel Castleberry","TENN MARTN",76,49.78,"C",62.4,66.2,55.7,57.8,11,0,2,102.5,1,12.33,8.6,6.2,1.16,0,0,2,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"21.40%",1,1,0,0,5,3,2,5,"100%",43,3,0,0,"2.70%","0.00%","60.00%","20.00%",8.6,"0.00%","40.00%","11.10%",0,NA,1
"Luke Denny","LEHIGH",62,49.57,"C",68.6,62.8,78.1,NA,8,1,2,102.8,0,3,8.7,3,0.74,0,0,0,NA,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,1,2,2,1,3,"100%",26,2,0,0,"2.90%","0.00%","66.70%","0.00%",8.7,"0.00%","0.00%","0.00%",0,NA,0
"Jack Donahoe","HARVARD",59,49.53,"C",67.3,62.6,75.6,57.9,7,2,0,108.3,0,7.33,10,10,0.29,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,1,1,0,1,"100%",10,0,0,0,"0.00%","0.00%","0.00%","0.00%",10,"0.00%","0.00%","0.00%",0,NA,0
"Jaden Ratliff","WM & MARY",48,49.53,"C",54.2,58.7,49.9,NA,7,2,0,39.6,0,10,0,25,0,1,1,3,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"30.00%",0,0,0,2,4,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","33.30%","0.00%",0,NA,0
"Timothy Jasper","ALCORN ST",65,49.51,"C",56.1,50.6,66.6,NA,9,4,3,62.5,0,2.33,9,9,0.26,1,1,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"10.00%",3,0,0,4,4,3,1,1,"50.00%",9,0,0,0,"0.00%","0.00%","0.00%","0.00%",4.5,"0.00%","14.30%","0.00%",0,NA,0
"Tremel States-Jones","RHODE ISLD",40,49.28,"C",45.1,30.9,71.5,NA,3,2,0,0,0,27,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,1,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,NA,0
"Kenneth Ford","SE LA",59,49.27,"C",64.3,70.7,49.3,NA,9,2,3,77.1,0,8,2.7,4,0.21,0,1,2,NA,2,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,"30.80%",1,2,0,2,6,3,4,3,"75.00%",8,1,0,0,"0.00%","0.00%","25.00%","0.00%",2,"0.00%","28.60%","33.30%",0,NA,0
"Martez Jones","PRESBYTERN",29,49.02,"C",55.7,64.9,47.8,56.5,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"100%",0,0,1,0,2,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","100%","0.00%",0,NA,0
"Tyson Roberts","STNY BROOK",15,48.97,"C",63.6,64.8,NA,56.4,NA,0,0,56.3,0,NA,1,6,0.08,NA,1,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,1,"50.00%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",0.5,"0.00%",NA,NA,0,NA,0
"Abu Kamara","YALE",72,48.88,"C",65.3,67.8,56.6,56.8,7,1,4,87.9,0,13,6.2,2.1,1.4,1,2,1,NA,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,"30.00%",0,2,0,1,5,4,5,9,"81.80%",56,2,0,0,"2.50%","0.00%","18.20%","0.00%",5.1,"0.00%","50.00%","25.00%",0,NA,0
"TJ Sands","TOWSON",52,48.7,"C",62.1,62.1,60,61.6,5,2,1,64.6,0,6.5,10,12,0.45,0,1,1,NA,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,"16.70%",1,0,1,2,3,1,0,1,"50.00%",10,1,0,0,"0.00%","0.00%","50.00%","0.00%",5,"0.00%","20.00%","0.00%",0,NA,0
"Zack Vicknair","SE LA",22,48.48,"C",58.2,65,49.6,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","100%","0.00%",0,NA,0
"Avian Rice","TARLETON",38,48.39,"C",67.7,78.7,44.2,NA,3,0,3,56.3,0,3,1,2,0.05,0,1,2,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"40.00%",1,0,0,0,3,0,2,1,"50.00%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",0.5,"0.00%","66.70%","0.00%",0,NA,0
"Na'koma Simpson-Nealy","W CAROLINA",26,48.1,"C",69.6,76.5,50.2,59,4,0,2,70.1,0,4,3,7,0.4,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",1,0,0,0,1,0,1,2,"66.70%",6,1,0,0,"0.00%","0.00%","33.30%","0.00%",2,"0.00%","50.00%","0.00%",0,NA,0
"Kymari Latney","SACR HEART",48,47.84,"C",51.7,39.1,78.4,NA,8,3,2,58.3,0,4,7,14.8,0.56,1,1,0,NA,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,"20.00%",1,1,0,3,5,5,0,2,"50.00%",14,1,0,0,"0.00%","0.00%","25.00%","0.00%",3.5,"0.00%","0.00%","50.00%",0,NA,0
"Julian Quintero","W CAROLINA",18,47.65,"C",72.2,72.7,60,NA,1,0,1,79.2,0,0,3,4,0.23,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,0,1,1,"100%",3,0,0,0,"0.00%","0.00%","0.00%","0.00%",3,"0.00%","0.00%","0.00%",0,NA,0
"Devin Johnson","INDIANA ST",36,47.48,"C",57.6,56.4,61.1,NA,4,1,1,56.3,0,0,6,9.3,0.5,1,2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,2,"50.00%",12,1,0,0,"0.00%","0.00%","25.00%","0.00%",3,"0.00%","0.00%","0.00%",0,NA,0
"Eric Jackson","CENT CT ST",53,47.36,"C",55.8,53.9,60.5,NA,8,2,3,78.5,0,8,7.5,4,0.52,1,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,2,6,3,2,2,"66.70%",15,1,1,0,"0.00%","0.00%","33.30%","0.00%",5,"33.30%","0.00%","0.00%",0,NA,0
"Caleb Merritt","AUSTINPEAY",18,47.26,"C",66.6,73.2,60,NA,1,0,1,79.2,0,0,3,3,0.19,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,1,1,"100%",3,0,0,0,"0.00%","0.00%","0.00%","0.00%",3,"0.00%","0.00%","0.00%",0,NA,0
"Josh Narcisse","PENN",27,47.2,"C",71.6,68.5,70.5,NA,5,2,2,95.8,0,0,32,16.5,1.78,0,1,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,1,1,2,1,"50.00%",32,1,0,0,"5.60%","0.00%","50.00%","0.00%",16,"0.00%","0.00%","0.00%",0,NA,0
"Justin Rodriguez","STETSON",61,47.08,"C",67.6,68.2,62.4,NA,3,1,1,79.2,0,2.5,1,1,0.02,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",1,0,0,1,1,0,0,1,"100%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",1,"0.00%","25.00%","0.00%",0,NA,0
"La'Shavion Brown","ILL STATE",38,46.98,"C",65.2,66.4,54.8,70.3,3,0,1,87.5,0,9,5,-2,0.24,0,0,1,NA,1,0,0,25,0,0,1,0,2,0,0,0,0,1,0,0,"40.00%",0,1,2,0,2,1,2,1,"100%",5,0,0,0,"0.00%","0.00%","0.00%","0.00%",5,"0.00%","50.00%","33.30%",1,NA,0
"Jevean Brown","ELON",64,46.87,"C",67,62.7,76,59.7,7,1,3,118.8,0,0,15,7,1.22,0,0,0,NA,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"0.00%",2,2,0,1,2,2,1,3,"100%",45,2,0,0,"2.70%","0.00%","66.70%","0.00%",15,"0.00%","0.00%","0.00%",0,NA,0
"Danny Simms","MERRIMACK",58,46.45,"C",59.7,65.4,44.1,NA,4,0,0,0,0,10,0,0,0,0,0,1,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,3,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","25.00%",0,NA,0
"No'Koi Maddox","DARTMOUTH",59,46.09,"C",56.5,47.6,67.5,NA,4,0,1,42.4,0,13.25,1,11,0.06,0,0,1,NA,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,"33.30%",1,1,0,0,3,2,1,1,"33.30%",1,0,1,0,"0.00%","0.00%","0.00%","0.00%",0.3,"33.30%","20.00%","100%",0,NA,0
"Krystian Pothel","FORDHAM",62,46.07,"C",61.3,67,49.7,59.4,2,0,0,39.6,0,7.5,0,10,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Leo Glover","N ALABAMA",59,45.81,"C",64,61.7,66.3,59.4,6,3,1,79.2,0,6,2,2,0.06,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",1,0,0,3,3,1,0,1,"100%",2,0,0,0,"0.00%","0.00%","0.00%","0.00%",2,"0.00%","14.30%","100%",0,NA,0
"Kaiser Wilhelm","VALPO",29,45.79,"C",53.3,52,62,59.1,4,1,0,56.3,0,0,5,20.5,0.28,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,1,"50.00%",5,0,0,0,"0.00%","0.00%","0.00%","0.00%",2.5,"0.00%","0.00%","0.00%",0,NA,0
"Marcus Washington","CENT ARK",22,45.64,"C",58.9,57.3,62.3,NA,0,0,0,39.6,0,0,0,8,0,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","0.00%","100%",0,NA,0
"Kameron Brown","ALCORN ST",28,45.37,"C",55.9,54.6,59.1,NA,2,0,2,0,0,3,0,0,0,0,0,1,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",2,0,0,0,2,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","33.30%","100%",0,NA,0
"Kalyl Lindsey","BROWN",40,44.49,"C",67.1,67.3,62.1,58.6,3,0,2,92.5,0,0,6.2,0.8,1.03,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0.00%",0,1,0,0,2,2,2,5,"100%",31,1,0,0,"0.00%","0.00%","20.00%","0.00%",6.2,"0.00%","0.00%","0.00%",0,NA,0
"Freddie Camp","WAGNER",58,44.38,"C",65.8,65.3,64,NA,4,2,0,100,0,1,8,5,0.22,1,0,0,NA,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,2,3,1,0,1,"100%",8,0,0,0,"0.00%","100%","0.00%","0.00%",8,"0.00%","0.00%","33.30%",0,NA,0
"Zamaryion Farmer-McCray","TENN MARTN",72,43.87,"C",62.7,59.9,66.8,NA,8,4,1,118.8,0,20,14,10.5,0.76,1,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"11.10%",1,0,0,4,3,2,0,2,"100%",28,2,0,0,"2.70%","0.00%","100%","0.00%",14,"0.00%","16.70%","0.00%",0,NA,0
"Calvin Jaworski","N IOWA",43,43.85,"C",64.4,59.9,71.3,NA,9,0,2,90.6,0,10.4,5.8,1.3,1.05,0,0,0,NA,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"18.20%",0,0,0,0,3,2,0,4,"100%",23,1,0,0,"0.00%","0.00%","25.00%","0.00%",5.8,"0.00%","0.00%","33.30%",0,NA,0
"Shoes Brinkley","N ARIZONA",58,43.73,"C",54.1,52.3,59,59.8,4,0,1,39.6,0,5,12,14.3,0.41,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,3,2,1,1,"25.00%",12,1,1,0,"0.00%","0.00%","25.00%","0.00%",3,"25.00%","0.00%","0.00%",0,NA,0
"Shyne Johnson","PRESBYTERN",58,43.73,"C",62.2,65,55.2,NA,8,2,1,79.2,0,6.67,17,11.5,0.55,1,0,2,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,2,3,1,0,1,"50.00%",17,0,0,0,"3.20%","0.00%","0.00%","0.00%",8.5,"0.00%","33.30%","0.00%",0,NA,0
"Ryan Maxwell","LIUSHAR",49,43.72,"C",60.4,60.5,60.3,59.5,10,1,1,92.4,0,9.17,12.5,17.7,1.04,1,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.10%",1,0,0,1,4,2,0,2,"66.70%",25,1,0,0,"4.20%","0.00%","33.30%","0.00%",8.3,"0.00%","14.30%","0.00%",0,NA,0
"Jeremy Richardson","MERCER",44,43.46,"C",62.1,63.6,59.7,60,8,2,2,64.6,0,6.83,25,10,1.56,0,1,2,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"27.30%",2,0,0,2,5,2,1,1,"33.30%",25,1,1,0,"6.30%","0.00%","33.30%","0.00%",8.3,"33.30%","20.00%","100%",0,NA,0
"Marcus Nixon","E WASHGTON",22,43.23,"C",55,47.3,70.8,NA,2,0,2,72.9,1,2.5,8.3,3,1.92,0,0,0,NA,1,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",2,0,0,0,3,3,1,3,"60.00%",25,2,0,0,"7.70%","0.00%","40.00%","20.00%",5,"0.00%","0.00%","100%",0,NA,1
"Alejandro Bello","BROWN",77,43.09,"C",60.6,56.9,72.6,NA,4,1,2,92.4,0,1,12.5,18.7,0.45,0,1,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",1,0,0,1,3,4,0,2,"66.70%",25,2,0,0,"0.00%","0.00%","66.70%","0.00%",8.3,"0.00%","0.00%","33.30%",0,NA,0
"Justin Mcilwain","MORGAN ST",42,43.03,"C",64.8,67.7,57.2,59.2,4,1,0,83.3,0,4,4,-2,0.15,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,1,0,0,1,"100%",4,0,0,0,"0.00%","0.00%","0.00%","0.00%",4,"0.00%","33.30%","0.00%",0,NA,0
"Garrett Baldwin","HOLY CROSS",53,42.99,"C",59.8,53.3,74.1,NA,6,1,1,100,0,19,8,8,0.24,1,0,0,NA,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",1,0,0,1,3,3,0,1,"100%",8,1,0,0,"0.00%","0.00%","100%","0.00%",8,"0.00%","0.00%","50.00%",0,NA,0
"Akiel Lomotey","HARVARD",38,42.94,"C",59.9,61,57.4,59.8,2,1,1,60.4,0,0,8,7.5,0.29,0,1,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,1,0,1,2,1,0,1,"50.00%",8,0,0,0,"0.00%","0.00%","0.00%","0.00%",4,"0.00%","33.30%","100%",0,NA,0
"Grant Tylutki","N DAKOTA",45,42.9,"C",72.1,62.9,82.9,NA,8,3,3,118.8,0,5,20,2.7,3,1,0,0,NA,2,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",2,0,0,3,2,2,1,3,"100%",60,2,0,0,"10.00%","0.00%","66.70%","0.00%",20,"0.00%","0.00%","50.00%",0,NA,0
"Joseph Garcia","STNY BROOK",58,42.74,"C",60.4,61.4,56.3,NA,9,2,2,108.3,0,4.5,12.5,7.8,1.35,2,1,0,NA,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,"10.00%",1,1,0,2,4,2,0,4,"80.00%",50,1,0,0,"2.70%","0.00%","20.00%","0.00%",10,"0.00%","0.00%","12.50%",0,NA,0
"Eli Campbell","WOFFORD",54,42.65,"C",55.7,53.3,58.9,NA,3,0,1,56.3,0,20,6,8.5,0.4,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,2,1,0,1,"50.00%",6,0,0,0,"0.00%","0.00%","0.00%","0.00%",3,"0.00%","0.00%","0.00%",0,NA,0
"Raquane Matthews","MORGAN ST",49,42.08,"C",65.2,62.6,69.9,59.9,7,3,0,134,0,0,6.7,2.7,0.49,1,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,3,2,2,0,3,"100%",20,2,0,0,"0.00%","0.00%","66.70%","0.00%",6.7,"0.00%","0.00%","0.00%",0,NA,0
"Shermar Carter","NICHOLLS",38,41.51,"C",62.1,72.1,44.8,NA,3,1,1,79.2,0,9,2,-3,0.17,0,0,1,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,1,2,0,1,1,"100%",2,0,0,0,"0.00%","100%","0.00%","0.00%",2,"0.00%","33.30%","0.00%",0,NA,0
"Ross Smith","ELON",53,41.08,"C",62.4,61.4,65.1,59.6,4,1,1,87.5,0,0,5,2,0.15,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,2,2,0,1,"100%",5,1,0,0,"0.00%","0.00%","100%","0.00%",5,"0.00%","0.00%","25.00%",0,NA,0
"RL Miller","CAL POLY",73,41.07,"C",62.4,48.3,86.4,NA,13,1,4,152.1,0,4.63,11,9.4,2.67,1,0,0,NA,0,0,2,NA,3,0,0,1,0,0,0,0,0,0,0,0,"0.00%",4,3,0,1,5,4,0,8,"100%",88,6,0,0,"6.10%","0.00%","75.00%","0.00%",11,"0.00%","0.00%","0.00%",0,NA,0
"Ian Harrison","SAN DIEGO",44,41.05,"C",59.6,52,75.3,NA,4,0,1,104.2,0,6.75,17.5,18,1.52,0,2,0,NA,1,1,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,"20.00%",1,1,0,0,4,4,1,2,"40.00%",35,2,1,0,"4.30%","0.00%","40.00%","0.00%",7,"20.00%","0.00%","100%",0,NA,0
"Reece Allan","COLGATE",57,40.88,"C",57.4,55.3,65.2,60,4,1,1,91.7,0,22,12.3,13,1.26,1,1,0,NA,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,3,3,1,4,"66.70%",49,2,1,0,"5.10%","0.00%","33.30%","0.00%",8.2,"16.70%","0.00%","25.00%",0,NA,0
"Vinny Pierre Jr.","S ILLINOIS",53,40.62,"C",46.5,47.4,49.3,NA,4,0,0,39.6,0,8,0,41,0,0,1,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,4,2,1,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Shaun Niu Jr.","UTAHTC",64,40.48,"C",55.6,61.7,53.2,59,8,1,3,110.4,0,2.5,13,16.5,0.9,1,1,3,NA,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,"27.30%",2,0,0,1,6,3,1,2,"50.00%",26,1,1,0,"3.50%","0.00%","25.00%","0.00%",6.5,"25.00%","60.00%","0.00%",0,NA,0
"Madden Beriault","BUTLER",57,40.44,"C",64.1,63.5,63.4,60,1,0,0,104.2,0,0,9,5,0.26,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",9,0,0,0,"0.00%","0.00%","0.00%","0.00%",9,"0.00%","0.00%","0.00%",0,NA,0
"Wade Harris","NC CENT",23,40.21,"C",59.6,71.8,44.9,60,2,0,1,79.2,0,0,1,1,0.09,0,0,2,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,1,0,0,2,0,1,1,"100%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",1,"0.00%","66.70%","0.00%",0,NA,0
"Cade Ellis","WM & MARY",66,40.13,"C",59.1,56.4,63,NA,8,2,1,101.7,0,18.8,16,13.8,1.23,0,3,2,NA,1,0,1,NA,0,0,1,2,0,0,0,0,0,0,0,0,"27.30%",0,1,0,2,5,3,1,2,"40.00%",32,2,0,0,"3.90%","0.00%","40.00%","0.00%",6.4,"0.00%","22.20%","50.00%",0,NA,0
"Victor Holt","ALBANY",35,40.12,"C",60.9,56.3,65.7,59,2,0,1,79.2,0,4,1,-1,0.13,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,1,1,0,1,"100%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",1,"0.00%","0.00%","50.00%",0,NA,0
"Ravel Cato","CAMPBELL",39,40.09,"C",63.9,62.2,60,NA,0,0,0,79.2,0,0,1,0,0.03,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,1,0,1,"100%",1,0,0,0,"0.00%","0.00%","0.00%","0.00%",1,"0.00%","0.00%","100%",0,NA,0
"Kam Robinson","TARLETON",52,40.02,"C",61.4,61.2,60.9,NA,3,0,0,87.5,0,14.33,5,5,0.19,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,2,1,0,1,"100%",5,0,0,0,"0.00%","0.00%","0.00%","0.00%",5,"0.00%","0.00%","100%",0,NA,0
"Kasiem Cromwell","WAGNER",30,39.78,"D",53,54.5,53.8,60,2,2,0,81.3,0,0,8.5,11.7,0.81,2,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,3,2,0,2,"66.70%",17,2,0,0,"0.00%","100%","66.70%","0.00%",5.7,"0.00%","0.00%","0.00%",0,NA,0
"Navon Mitchell","CENT CT ST",20,39.23,"D",65.9,51.9,82.4,NA,3,1,1,133.3,0,5,6.5,2,1.3,0,0,0,NA,1,0,0,NA,0,0,0,1,0,0,1,0,0,0,1,0,"25.00%",0,0,0,1,3,2,1,2,"100%",13,1,0,0,"0.00%","0.00%","50.00%","0.00%",6.5,"0.00%","0.00%","50.00%",0,NA,0
