"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"BRYSON LAMB","IOWA STATE",46,35.05,"D","DI",2026,"Big 12",61.1,62.1,56.6,60.5,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,25,0.04,0.04,2,21,0,0.095,0.048,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,4,0,2,0,0,0,0,1,0,1,0,0,4,4,1,2,0,"P4",38,38
"DERRICK LEBLANC","MARYLAND",24,35.02,"D","DI",2026,"Big Ten",65.9,58,65.5,61.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,13,0.077,0.077,7.7,11,0,0.091,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"P4",105,105
"LAVON JOHNSON","MARYLAND",23,34.99,"D","DI",2026,"Big Ten",73.9,71.1,66.7,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,12,0.083,0.083,4.2,11,3,0.091,0.273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"P4",73,73
"JERICHO JOHNSON","CAL",46,34.75,"D","DI",2026,"ACC",68,71.6,54.9,62.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,23,1.5,0,0.087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,2,1,0,0,2,1,0,0,0,0,4,4,1,0,0,"P4",160,160
"HAMMOND RUSSELL IV","WISCONSIN",23,34.67,"D","DI",2026,"Big Ten",64.4,51.9,81.9,NA,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,9,0.222,0,0,14,1,0.286,0.143,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",10,10
"BRYCE HAWTHORNE","IOWA",43,34.6,"D","DI",2026,"Big Ten",57.9,63,60,60,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,16,0.063,0.063,3.1,27,2.67,0.111,0.074,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,4,0.2,1,2,0,0,3,1,0,0,0,1,5,5,0,0,1,"P4",135,135
"AMIER WASHINGTON","UCLA",25,33.96,"D","DI",2026,"Big Ten",66.2,66.5,60.3,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,11,0.091,0,0,14,4,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",98,98
"DAVID OKE","ARKANSAS",30,33.93,"D","DI",2026,"SEC",56.9,54.9,61.1,NA,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,15,0.067,0.067,3.3,15,-1,0.133,0.067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,"P4",66,66
"KEONA DAVIS","MIAMI FL",15,33.81,"D","DI",2026,"ACC",72.4,70,64,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0.111,0,0,6,0,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",178,178
"QUENCY WIGGINS","COLORADO",33,33.62,"D","DI",2026,"Big 12",62.9,66.7,56.8,NA,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,0.045,0.045,2.3,11,0,0.091,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"P4",29,29
"RILEY SUNRAM","MINNESOTA",27,33.52,"D","DI",2026,"Big Ten",66.6,68.6,57.1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,11,0,0,0,16,-2.5,0.063,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,"P4",173,173
"JUSTIN SCOTT","MIAMI FL",18,33.35,"D","DI",2026,"ACC",71.5,67,67.2,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10,0.1,0.1,5,8,0,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",176,176
"JAYLON STONE","VANDERBILT",27,33.28,"D","DI",2026,"SEC",60.2,62.3,55.8,60,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,13,0,0,0,13,0.5,0.154,0.154,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,1,2,1,0,2,1,0,0,0,0,3,3,0,0,0,"P4",81,81
"ENOW ETTA","MICHIGAN",39,33.18,"D","DI",2026,"Big Ten",59.1,56.5,59.9,60,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,3,2,23,0,0.087,4.3,16,0,0.125,0.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,0.25,1,0,0,0.5,0,1,1,0,0,0,4,4,0,2,0,"P4",129,129
"JADEN WILLIAMS","KENTUCKY",38,33.09,"D","DI",2026,"SEC",59.7,64.4,55.1,59.5,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,20,0,0.05,2.5,17,-5,0.118,0.118,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",34,34
"TROY PIKES","S CAROLINA",17,33.08,"D","DI",2026,"SEC",75.8,77,57.5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,11,2,0.091,0.455,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",102,102
"RILEY VAN POPPEL","NEBRASKA",18,32.89,"D","DI",2026,"Big Ten",67.9,69.7,56.5,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,0,0,0,9,-1,0.111,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",75,75
"MARCUS CALVIN","KANSAS",56,32.55,"D","DI",2026,"Big 12",60.1,63.2,53.4,59.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,0,0,0,32,2.5,0.125,0.094,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,2,1,0,0,2,2,0,0,0,0,4,4,0,0,0,"P4",91,91
"JERRY LAWSON","OKLA STATE",33,32.48,"D","DI",2026,"Big 12",63.3,65.8,58,NA,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,22,0.045,0.045,2.3,11,0.5,0.091,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",90,90
"JAYVON PARKER","MARYLAND",15,32.4,"D","DI",2026,"Big Ten",72.5,60.8,74.9,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10,0.1,0.1,5,5,0,0.2,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",46,46
"CHAMP THOMPSON","CLEMSON",22,32.4,"D","DI",2026,"ACC",54,68.5,54.8,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0.063,3.1,6,0,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",138,138
"JASON MOORE","OHIO STATE",27,32.31,"D","DI",2026,"Big Ten",65.7,64.6,62.1,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,12,0,0.083,4.2,15,2,0.2,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"P4",76,76
"EDDRICK HOUSTON","OHIO STATE",54,31.95,"D","DI",2026,"Big Ten",57.9,58.3,57.7,NA,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,1,0,1,3,31,0.065,0.065,3.2,23,0,0.13,0.043,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",144,144
"ENAI WHITE","OKLA STATE",23,31.72,"D","DI",2026,"Big 12",69.2,79.1,55.6,60,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,11,0,0,0,12,0.5,0,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,0.333,0,2,1,0,2,0,0,0,0,1,3,3,0,0,1,"P4",40,40
"MALIK AUTRY","AUBURN",16,31.04,"D","DI",2026,"SEC",61.9,58.8,62.7,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0.083,0.083,8.3,4,0,0.25,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"P4",193,193
"TREY GIDDENS","N CAROLINA",22,31.03,"D","DI",2026,"ACC",56.8,53.9,61.3,60,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,11,0,0.091,4.5,11,4,0.273,0.182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,1,1,0,0,1,0,0,0,0,0,2,2,1,0,0,"P4",231,231
"WALTER MATHIS JR.","AUBURN",19,30.92,"D","DI",2026,"SEC",64.7,61.1,63.4,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,16,0.063,0.125,6.3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",209,209
"THOMAS COLLINS","UCF",25,30.86,"D","DI",2026,"Big 12",56.2,57.7,55.1,60,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,14,0,0.071,3.6,11,0,0.182,0.091,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,0,1,1,0,1,0,0,1,0,0,2,2,0,1,0,"P4",99,99
"KAMARI BURNS","KANSAS ST",24,30.25,"D","DI",2026,"Big 12",72.4,76.7,56,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,12,0,0.083,4.2,12,1,0.083,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",127,127
"BLAKE HEROLD","KANSAS",63,29.91,"D","DI",2026,"Big 12",56.8,57.7,55.9,NA,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,28,0.036,0,0,35,2.67,0.143,0.057,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,4,0,1,2,0,0,3,1,0,0,0,0,4,4,0,0,0,"P4",92,92
"TALAN CARTER","VANDERBILT",16,29.74,"D","DI",2026,"SEC",67.3,74.4,54.4,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,4,1,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",179,179
"NNAMDI OGBOKO","GEORGIA",15,29.72,"D","DI",2026,"SEC",59.9,60.5,58,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,6,0,0,0,9,0,0.222,0.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",153,153
"KAI MCCLENDON","WASHINGTON",18,29.69,"D","DI",2026,"Big Ten",66,67.4,57.9,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,10,0,0,0,8,0,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",157,157
"ELIJAH RUSHING","OREGON",23,29.66,"D","DI",2026,"Big Ten",63.5,67.6,55.4,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,13,0,0.077,3.9,10,5,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",161,161
"TRAEVON MITCHELL","BAYLOR",16,29.5,"D","DI",2026,"Big 12",60.2,56.8,63.7,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,9,0.111,0.111,5.6,7,0,0.143,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",166,166
"BRADLEY MANN","VANDERBILT",17,29.41,"D","DI",2026,"SEC",66.9,66.8,58.6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,14,3.5,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",59,59
"TERRANCE GREEN","ALABAMA",30,29.19,"D","DI",2026,"SEC",62.6,66.3,55.5,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"P4",130,130
"KAMREN WASHINGTON","BAYLOR",19,28.79,"D","DI",2026,"Big 12",62.1,64,61,59.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0.083,0.083,4.2,6,0,0,0,0,1,1,1,30,30,0,1,0,0,118.8,30,1,0,0,0,0,0,0,1,0,1,0,30,-5,0,96,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",15,15
"WOO SPENCER","SMU",27,28.77,"D","DI",2026,"ACC",70.4,64.3,69.1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0.059,0.059,2.9,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",111,111
"HOSEA WHEELER","BAYLOR",25,28.54,"D","DI",2026,"Big 12",68.1,69,60.6,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14,0.071,0.071,3.6,11,2,0.091,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",52,52
"CAMERON MCGEE","BOSTON COL",33,28.04,"D","DI",2026,"ACC",63.6,61.4,64.9,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,9,0.111,0,0,24,0,0.125,0.083,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",239,239
"BRAD GURLEY JR.","UCF",19,28.01,"D","DI",2026,"Big 12",62,60.3,62.2,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,2,8,0.125,0.125,6.3,11,0,0.182,0.364,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",64,64
"ZAC SWANSON","ARIZONA ST",28,27.99,"D","DI",2026,"Big 12",48.5,53.8,61.3,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,4,12,0.083,0.083,4.2,16,-1,0.25,0.063,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",61,61
"QUINCY RHODES JR.","ARKANSAS",35,27.98,"D","DI",2026,"SEC",59.8,60.3,58.2,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,18,0.056,0.056,2.8,17,-1,0.118,0.059,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",87,87
"PUPU SEPULONA","UTAH",25,27.79,"D","DI",2026,"Big 12",59.9,53.9,65.2,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,18,0.111,0.056,2.8,7,4,0.286,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"P4",222,222
"JAMARIOUS BROWN","OLE MISS",18,27.66,"D","DI",2026,"SEC",56,56.3,56.6,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,7,0,0.286,0.429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,0.25,3,0,0,0.333,0,2,1,0,0,0,4,4,1,0,0,"P4",89,89
"CJ MIMS","TEXAS A&M",28,27.48,"D","DI",2026,"SEC",61,58.8,61.8,60,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,13,0.077,0,0,15,1,0.2,0.333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,0.4,1,1,0,0.5,1,1,2,0,0,0,5,5,0,1,0,"P4",48,48
"JAYDEN WILLIAMS","CAL",26,27.35,"D","DI",2026,"ACC",60,63,57.2,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0.048,0.048,2.4,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",183,183
"A.J. FUIMAONO","UCLA",15,27.13,"D","DI",2026,"Big Ten",64.4,64.6,57.7,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,"P4",101,101
"HERO KANU","TEXAS",39,27.02,"D","DI",2026,"SEC",59.1,60.8,57.1,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,24,0.042,0.042,2.1,15,7,0.2,0.267,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0.333,1,0,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"P4",50,50
"NOLAN VILS","WISCONSIN",15,26.81,"D","DI",2026,"Big Ten",64.9,61.9,56.4,61.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,7,3,0.143,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,0,1,2,0,0,2,0,0,0,0,0,3,3,1,0,0,"P4",121,121
"BLAZEN LONO-WONG","ARIZONA ST",30,26.67,"D","DI",2026,"Big 12",63.5,63.2,60.7,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,15,0.067,0.067,3.3,15,4,0.133,0.133,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",55,55
"TRISTAN JOHNSON","TCU",17,26.6,"D","DI",2026,"Big 12",71.5,68.7,65.1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.143,0,0,10,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",146,146
"MICHAI BOIREAU","OLE MISS",21,26.54,"D","DI",2026,"SEC",59.1,56.7,62,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,13,0.077,0.077,3.9,8,-1,0.25,0.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",150,150
"SHYMEIK JONES","GA TECH",21,26.4,"D","DI",2026,"ACC",73.7,76.6,57.1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,11,1,0,0.273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"P4",70,70
